REGION,COMUNA,idZonGlac,NOM_REGION,PROVINCIA,NOM_PROVIN,NOM_COMUNA,SUM_Shape_,q1_SN,q1_Max,q1_Min,q2_SN,q2_Max,q2_Min,SN_1718q1,G_1718q1,P_1718q1,SC_1718q1,niev_17q1,niev_18q1,SN_1819q1,G_1819q1,P_1819q1,SC_1819q1,SN_1920q1,G_1920q1,P_1920q1,SC_1920q1,niev_19q1,SN_2021q1,G_2021q1,P_2021q1,SC_2021q1,niev_20q1,niev_21q1,SN_1718q2,G_1718q2,P_1718q2,SC_1718q2,niev_17q2,SN_1819q2,G_1819q2,P_1819q2,SC_1819q2,niev_18q2,SN_1920q2,G_1920q2,P_1920q2,SC_1920q2,niev_19q2,niev_20q2,Nombre_Gla,X,Y
10,10101,3014,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,PUERTO MONTT,328.719,218.84900000000002,109.87,7.598,13.583,315.13599999999997,12.690999999999999,228.53900000000002,90.806,1.297,8.077,9.374,98.882,226.39,3.446,50.016999999999996,48.86600000000001,272.60400000000004,3.803,8.482000000000001,43.83,52.312,241.18099999999998,39.905,1.046,46.586999999999996,47.633,86.492,77.564,34.585,42.467,174.10299999999998,216.57,84.40799999999999,35.623000000000005,85.04,123.648,208.688,16.088,28.893,1.006,282.732,283.738,311.625,Complejo Glaciar COCHAMÓ-PUERTO MONTT || Costeras Entre Rio Chilco (Excluido) y Rio Petrohue/Lago Chapo,-72.3992869,-41.45824092
10,10403,2896,REGIÓN DE LOS LAGOS,104,PALENA,HUALAIHUÉ,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.22299999999998,4493.317,4647.539000000001,8872.735,11585.003,478.88699999999994,1251.907,7620.828,11962.357,874.553,448.99699999999996,7650.719,8099.715,11218.148000000001,1193.205,409.11,8116.161999999999,8525.271999999999,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.6480000000001,10568.99,11652.636999999999,2856.2259999999997,842.2610000000001,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
10,10103,2896,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.22299999999998,4493.317,4647.539000000001,8872.735,11585.003,478.88699999999994,1251.907,7620.828,11962.357,874.553,448.99699999999996,7650.719,8099.715,11218.148000000001,1193.205,409.11,8116.161999999999,8525.271999999999,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.6480000000001,10568.99,11652.636999999999,2856.2259999999997,842.2610000000001,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
10,10103,2896,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.22299999999998,4493.317,4647.539000000001,8872.735,11585.003,478.88699999999994,1251.907,7620.828,11962.357,874.553,448.99699999999996,7650.719,8099.715,11218.148000000001,1193.205,409.11,8116.161999999999,8525.271999999999,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.6480000000001,10568.99,11652.636999999999,2856.2259999999997,842.2610000000001,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
10,10103,2896,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.22299999999998,4493.317,4647.539000000001,8872.735,11585.003,478.88699999999994,1251.907,7620.828,11962.357,874.553,448.99699999999996,7650.719,8099.715,11218.148000000001,1193.205,409.11,8116.161999999999,8525.271999999999,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.6480000000001,10568.99,11652.636999999999,2856.2259999999997,842.2610000000001,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
10,10103,2896,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.22299999999998,4493.317,4647.539000000001,8872.735,11585.003,478.88699999999994,1251.907,7620.828,11962.357,874.553,448.99699999999996,7650.719,8099.715,11218.148000000001,1193.205,409.11,8116.161999999999,8525.271999999999,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.6480000000001,10568.99,11652.636999999999,2856.2259999999997,842.2610000000001,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
10,10103,2896,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.22299999999998,4493.317,4647.539000000001,8872.735,11585.003,478.88699999999994,1251.907,7620.828,11962.357,874.553,448.99699999999996,7650.719,8099.715,11218.148000000001,1193.205,409.11,8116.161999999999,8525.271999999999,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.6480000000001,10568.99,11652.636999999999,2856.2259999999997,842.2610000000001,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
10,10103,2896,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.22299999999998,4493.317,4647.539000000001,8872.735,11585.003,478.88699999999994,1251.907,7620.828,11962.357,874.553,448.99699999999996,7650.719,8099.715,11218.148000000001,1193.205,409.11,8116.161999999999,8525.271999999999,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.6480000000001,10568.99,11652.636999999999,2856.2259999999997,842.2610000000001,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
10,10103,2896,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.22299999999998,4493.317,4647.539000000001,8872.735,11585.003,478.88699999999994,1251.907,7620.828,11962.357,874.553,448.99699999999996,7650.719,8099.715,11218.148000000001,1193.205,409.11,8116.161999999999,8525.271999999999,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.6480000000001,10568.99,11652.636999999999,2856.2259999999997,842.2610000000001,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
10,10103,2896,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.22299999999998,4493.317,4647.539000000001,8872.735,11585.003,478.88699999999994,1251.907,7620.828,11962.357,874.553,448.99699999999996,7650.719,8099.715,11218.148000000001,1193.205,409.11,8116.161999999999,8525.271999999999,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.6480000000001,10568.99,11652.636999999999,2856.2259999999997,842.2610000000001,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
10,10103,2896,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.22299999999998,4493.317,4647.539000000001,8872.735,11585.003,478.88699999999994,1251.907,7620.828,11962.357,874.553,448.99699999999996,7650.719,8099.715,11218.148000000001,1193.205,409.11,8116.161999999999,8525.271999999999,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.6480000000001,10568.99,11652.636999999999,2856.2259999999997,842.2610000000001,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
10,10103,2896,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.22299999999998,4493.317,4647.539000000001,8872.735,11585.003,478.88699999999994,1251.907,7620.828,11962.357,874.553,448.99699999999996,7650.719,8099.715,11218.148000000001,1193.205,409.11,8116.161999999999,8525.271999999999,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.6480000000001,10568.99,11652.636999999999,2856.2259999999997,842.2610000000001,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
10,10103,2896,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.22299999999998,4493.317,4647.539000000001,8872.735,11585.003,478.88699999999994,1251.907,7620.828,11962.357,874.553,448.99699999999996,7650.719,8099.715,11218.148000000001,1193.205,409.11,8116.161999999999,8525.271999999999,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.6480000000001,10568.99,11652.636999999999,2856.2259999999997,842.2610000000001,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
10,10403,2896,REGIÓN DE LOS LAGOS,104,PALENA,HUALAIHUÉ,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.22299999999998,4493.317,4647.539000000001,8872.735,11585.003,478.88699999999994,1251.907,7620.828,11962.357,874.553,448.99699999999996,7650.719,8099.715,11218.148000000001,1193.205,409.11,8116.161999999999,8525.271999999999,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.6480000000001,10568.99,11652.636999999999,2856.2259999999997,842.2610000000001,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
10,10103,2896,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.22299999999998,4493.317,4647.539000000001,8872.735,11585.003,478.88699999999994,1251.907,7620.828,11962.357,874.553,448.99699999999996,7650.719,8099.715,11218.148000000001,1193.205,409.11,8116.161999999999,8525.271999999999,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.6480000000001,10568.99,11652.636999999999,2856.2259999999997,842.2610000000001,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
10,10103,2896,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.22299999999998,4493.317,4647.539000000001,8872.735,11585.003,478.88699999999994,1251.907,7620.828,11962.357,874.553,448.99699999999996,7650.719,8099.715,11218.148000000001,1193.205,409.11,8116.161999999999,8525.271999999999,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.6480000000001,10568.99,11652.636999999999,2856.2259999999997,842.2610000000001,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
10,10403,2896,REGIÓN DE LOS LAGOS,104,PALENA,HUALAIHUÉ,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.22299999999998,4493.317,4647.539000000001,8872.735,11585.003,478.88699999999994,1251.907,7620.828,11962.357,874.553,448.99699999999996,7650.719,8099.715,11218.148000000001,1193.205,409.11,8116.161999999999,8525.271999999999,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.6480000000001,10568.99,11652.636999999999,2856.2259999999997,842.2610000000001,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
10,10403,2896,REGIÓN DE LOS LAGOS,104,PALENA,HUALAIHUÉ,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.22299999999998,4493.317,4647.539000000001,8872.735,11585.003,478.88699999999994,1251.907,7620.828,11962.357,874.553,448.99699999999996,7650.719,8099.715,11218.148000000001,1193.205,409.11,8116.161999999999,8525.271999999999,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.6480000000001,10568.99,11652.636999999999,2856.2259999999997,842.2610000000001,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
10,10103,2896,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.22299999999998,4493.317,4647.539000000001,8872.735,11585.003,478.88699999999994,1251.907,7620.828,11962.357,874.553,448.99699999999996,7650.719,8099.715,11218.148000000001,1193.205,409.11,8116.161999999999,8525.271999999999,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.6480000000001,10568.99,11652.636999999999,2856.2259999999997,842.2610000000001,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
10,10403,2896,REGIÓN DE LOS LAGOS,104,PALENA,HUALAIHUÉ,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.22299999999998,4493.317,4647.539000000001,8872.735,11585.003,478.88699999999994,1251.907,7620.828,11962.357,874.553,448.99699999999996,7650.719,8099.715,11218.148000000001,1193.205,409.11,8116.161999999999,8525.271999999999,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.6480000000001,10568.99,11652.636999999999,2856.2259999999997,842.2610000000001,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
10,10103,2896,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.22299999999998,4493.317,4647.539000000001,8872.735,11585.003,478.88699999999994,1251.907,7620.828,11962.357,874.553,448.99699999999996,7650.719,8099.715,11218.148000000001,1193.205,409.11,8116.161999999999,8525.271999999999,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.6480000000001,10568.99,11652.636999999999,2856.2259999999997,842.2610000000001,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
10,10103,2896,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.22299999999998,4493.317,4647.539000000001,8872.735,11585.003,478.88699999999994,1251.907,7620.828,11962.357,874.553,448.99699999999996,7650.719,8099.715,11218.148000000001,1193.205,409.11,8116.161999999999,8525.271999999999,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.6480000000001,10568.99,11652.636999999999,2856.2259999999997,842.2610000000001,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
10,10403,2896,REGIÓN DE LOS LAGOS,104,PALENA,HUALAIHUÉ,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.22299999999998,4493.317,4647.539000000001,8872.735,11585.003,478.88699999999994,1251.907,7620.828,11962.357,874.553,448.99699999999996,7650.719,8099.715,11218.148000000001,1193.205,409.11,8116.161999999999,8525.271999999999,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.6480000000001,10568.99,11652.636999999999,2856.2259999999997,842.2610000000001,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
10,10103,2896,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.22299999999998,4493.317,4647.539000000001,8872.735,11585.003,478.88699999999994,1251.907,7620.828,11962.357,874.553,448.99699999999996,7650.719,8099.715,11218.148000000001,1193.205,409.11,8116.161999999999,8525.271999999999,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.6480000000001,10568.99,11652.636999999999,2856.2259999999997,842.2610000000001,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
10,10103,2896,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.22299999999998,4493.317,4647.539000000001,8872.735,11585.003,478.88699999999994,1251.907,7620.828,11962.357,874.553,448.99699999999996,7650.719,8099.715,11218.148000000001,1193.205,409.11,8116.161999999999,8525.271999999999,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.6480000000001,10568.99,11652.636999999999,2856.2259999999997,842.2610000000001,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
10,10403,2896,REGIÓN DE LOS LAGOS,104,PALENA,HUALAIHUÉ,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.22299999999998,4493.317,4647.539000000001,8872.735,11585.003,478.88699999999994,1251.907,7620.828,11962.357,874.553,448.99699999999996,7650.719,8099.715,11218.148000000001,1193.205,409.11,8116.161999999999,8525.271999999999,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.6480000000001,10568.99,11652.636999999999,2856.2259999999997,842.2610000000001,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
10,10103,2896,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.22299999999998,4493.317,4647.539000000001,8872.735,11585.003,478.88699999999994,1251.907,7620.828,11962.357,874.553,448.99699999999996,7650.719,8099.715,11218.148000000001,1193.205,409.11,8116.161999999999,8525.271999999999,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.6480000000001,10568.99,11652.636999999999,2856.2259999999997,842.2610000000001,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
10,10103,2896,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.22299999999998,4493.317,4647.539000000001,8872.735,11585.003,478.88699999999994,1251.907,7620.828,11962.357,874.553,448.99699999999996,7650.719,8099.715,11218.148000000001,1193.205,409.11,8116.161999999999,8525.271999999999,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.6480000000001,10568.99,11652.636999999999,2856.2259999999997,842.2610000000001,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
10,10103,2896,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.22299999999998,4493.317,4647.539000000001,8872.735,11585.003,478.88699999999994,1251.907,7620.828,11962.357,874.553,448.99699999999996,7650.719,8099.715,11218.148000000001,1193.205,409.11,8116.161999999999,8525.271999999999,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.6480000000001,10568.99,11652.636999999999,2856.2259999999997,842.2610000000001,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
10,10103,2896,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.22299999999998,4493.317,4647.539000000001,8872.735,11585.003,478.88699999999994,1251.907,7620.828,11962.357,874.553,448.99699999999996,7650.719,8099.715,11218.148000000001,1193.205,409.11,8116.161999999999,8525.271999999999,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.6480000000001,10568.99,11652.636999999999,2856.2259999999997,842.2610000000001,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
10,10103,2896,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.22299999999998,4493.317,4647.539000000001,8872.735,11585.003,478.88699999999994,1251.907,7620.828,11962.357,874.553,448.99699999999996,7650.719,8099.715,11218.148000000001,1193.205,409.11,8116.161999999999,8525.271999999999,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.6480000000001,10568.99,11652.636999999999,2856.2259999999997,842.2610000000001,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
10,10103,2896,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.22299999999998,4493.317,4647.539000000001,8872.735,11585.003,478.88699999999994,1251.907,7620.828,11962.357,874.553,448.99699999999996,7650.719,8099.715,11218.148000000001,1193.205,409.11,8116.161999999999,8525.271999999999,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.6480000000001,10568.99,11652.636999999999,2856.2259999999997,842.2610000000001,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
10,10103,2896,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.22299999999998,4493.317,4647.539000000001,8872.735,11585.003,478.88699999999994,1251.907,7620.828,11962.357,874.553,448.99699999999996,7650.719,8099.715,11218.148000000001,1193.205,409.11,8116.161999999999,8525.271999999999,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.6480000000001,10568.99,11652.636999999999,2856.2259999999997,842.2610000000001,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
10,10103,2896,REGIÓN DE LOS LAGOS,101,LLANQUIHUE,COCHAMÓ,20936.625,10762.579,10174.046,4388.838,2475.433,18461.192,4591.718,11909.667,4379.419,154.22299999999998,4493.317,4647.539000000001,8872.735,11585.003,478.88699999999994,1251.907,7620.828,11962.357,874.553,448.99699999999996,7650.719,8099.715,11218.148000000001,1193.205,409.11,8116.161999999999,8525.271999999999,9309.367,7054.145,1143.282,2229.843,10509.355,12739.198,4699.052,4584.935,1083.6480000000001,10568.99,11652.636999999999,2856.2259999999997,842.2610000000001,707.689,16530.448,17238.137,17372.709,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Traidor/Rio Ventisquero,-72.16642939,-41.9395574
